Series Name,Series Code,Country Name,Country Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,26890054382.385,29265058689.4061,29678901146.3632,33011757107.8906,34780330056.488,39589169629.9389,41143038133.026,49943751386.6576,57116893447.1231,57360414055.1093,64675178730.6937,68297470348.5577,70158264544.684,71176481723.2911,72785293847.6716,74711922906.3738,75600418108.8303
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Albania,ALB,10601015359.5691,11614410061.5713,12578739034.3302,14254520575.9467,15551681869.046,13853440683.9803,15076619668.2046,17020117105.4776,18202371302.719,19711950862.0733,20606188274.839,21745429719.722,22944617954.3711,24212634883.0314,25641824164.3,27176041050.5387,29214255387.8492,30194186045.6543,31313465847.3792,32110520731.1146,32565604774.3405,32891917846.3074,33475568105.9092,34218299363.5357,35352629377.8478,36696816738.7391,38171793796.7109
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Algeria,DZA,226598987259.139,221840406809.359,219843850796.084,228197905672.121,237554016313.132,240167110348.4,252415641643.901,260492946093.471,270391678045.025,278503428386.375,294099620376.011,315274793043.086,328831609143.937,348232674083.429,354152629542.85,366193818947.304,374982470602.041,380982190131.674,394697548976.413,406143777896.73,419952666345.218,431711341002.884,448116371960.994,464696677723.552,479566971410.704,485801342039.043,491145156801.472
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Angola,AGO,65163320249.051,49534929134.6161,50198381863.7314,57728139157.7801,65547051778.05,70315126122.1511,73613711665.7012,75219587217.0244,77517262957.102,80777637917.8797,91816456696.4398,94561631036.5231,104918835770.191,120686998750.232,134623551003.143,153484335057.563,170622608225.526,172087766086.568,179666395220.529,185904369961.674,201784670079.693,211782181648.306,221995647525.415,224090335322.844,218308693423.998,217987314775.762,213619656135.168
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Antigua and Barbuda,ATG,999161460.172933,1051915973.37331,1122149321.88767,1073228241.63905,1144109168.5706,1206710342.88236,1263801318.69785,1310658242.74168,1391964025.79995,1328657453.56947,1342308637.88184,1423874608.69703,1505989864.77679,1603485108.26482,1807258377.52402,1975611420.14299,1975328104.58546,1739025583.76277,1602675635.24333,1571285427.86007,1624282782.9669,1614522851.10782,1675805740.78459,1739910222.13625,1835543677.67486,1893259104.10693,2023584260.56643
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Argentina,ARG,543487677674.491,588091597641.289,622413803601.144,604704826243.565,638124986359.867,689883602459.331,716445355021.616,692190405307.751,686729030353.619,656452248351.554,584935157747.954,636626116266.938,694110738086.543,755551060091.098,816351398559.736,889885482455.565,925990210832.673,871185248000,959396223037.209,1016997908810.97,1006559234253.78,1030770242883.07,1004870951838,1032315583600.75,1010840035079.44,1039330591568.54,1012127189427.81
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Armenia,ARM,9418820611.43951,8589964511.29035,9053822833.63031,9678536466.07655,10246221416.4922,10586506596.0205,11359321576.2289,11734179188.3105,12426495760.7871,13619439353.7327,15417205348.1442,17575614097.1234,19421053577.114,22120580024.1606,25040496587.2317,28471044620.0698,30435546698.9769,26144134614.2082,26719305575.777,27975112937.4842,29989321069.253,30978968664.5384,32094211536.6445,33121226305.4854,33187468758.0387,35676528915.4363,37531708418.9153
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Aruba,ABW,2631272708.76339,2823558022.0961,3055199978.5086,3133020318.66048,3170171303.01453,3393569279.62489,3461168699.56895,3504019425.42137,3770906155.29224,3658862852.58389,3539084620.13974,3609000909.43814,3894529306.87018,3941822498.1459,3983235582.05039,4054942823.50401,4051264664.08933,3625081808.90544,3491496478.93603,3611815359.20855,3562338436.47966,3711893680.18288,3723029361.22343,3935242067.42296,4017882134.53394,4098239741.2414,..
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Australia,AUS,529388519108.709,550741760462.865,572663891212.335,594618854646.106,617537962482.368,641673142433.36,671280015502.87,704418927725.966,731978809208.788,746898738633.038,776883187572.023,801046780422.893,834734377312.501,861114807751.544,884596491005.368,917932399334.278,950766977829.803,968516200684.018,989555637343.978,1013995151022.54,1053717016448.23,1081115891498.42,1108824151458.37,1132910082382.91,1163970433130.57,1190694343959.24,1224878850897.8
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Austria,AUT,304019494756.947,305621097436.388,312962480111.461,321312267538.717,328861608034.195,335746652652.378,347771169942.14,360139064725.604,372296358893.85,377013979923.414,383240569094.825,386848667609.275,397429443747.181,406348020084.216,420383450698.257,436052887762.183,442421107373.803,425765818911.111,433587535848.305,446260420568.48,449296979861.322,449411571762.946,452383408466.616,456972845319.882,466064032926.316,476590426691.819,488512789542.233
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Azerbaijan,AZE,42005200197.3451,32301999241.7856,25938505157.7986,22877761618.7087,23175172397.3595,24519332399.2637,26971265924.9312,28967139491.9371,32182491831.7191,35368558564.968,38706967219.4232,42658290558.3697,46605804015.8275,59637503647.8549,80212442406.3649,100265553007.956,111053101954.314,121377001960.347,127505259506.341,127632764765.847,130396319714.322,137972086329.501,141767018262.97,143317915201,138875059829.769,139152809949.428,141240102098.67
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,"Bahamas, The",BHS,9006592774.50484,9034315633.70943,9318798609.85743,9726845698.79369,10137661986.3046,10834701207.7718,10346749970.142,11608796689.6906,12090472834.2439,12407867042.054,12743459019.786,12582314629.5811,12693383777.0354,13124357169.5305,13454678069.0782,13649331456.3117,13332188252.2246,12775461994.4762,12971997909.6327,13051566089.8429,13454452165.7274,12972261463.5419,13269085916.2472,13480029445.1073,13492316077.3511,13711567829.4446,14090972507.0368
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Bahrain,BHR,22717593193.6643,25641348952.8748,25577245199.8358,26582428773.7152,27674968221.8626,28530954929.9429,29897588466.6886,31183184459.9341,32835915082.0051,33653840687.5828,34780756594.7147,36970706753.4516,39551617223.3436,42228865351.1674,44959806124.9449,48688754662.264,51729372637.1175,53043239697.4314,55342292396.8801,56440015074.3357,58544160034.475,61715403401.7232,64400264665.9136,66000855034.9501,68349250016.7145,71282082008.2729,72805167214.6003
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Bangladesh,BGD,170864089695.163,178914456746.146,185874455334.185,195393602731.684,204231097539.642,213400862434.587,224448682431.005,234930786867.074,247366365800.347,259925868052.997,269889148727.735,282680726834.717,297491876548.729,316935781802.484,338081436016.661,361945250084.025,383711876467.608,403070619485.479,425528860652.846,453036659482.283,482581258491.401,511601792357.536,542610280674.236,578165578311.579,619293260761.415,664403662063.264,716650728824.611
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Barbados,BRB,3307016386.92518,3333243275.58636,3400267546.60937,3468748867.00244,3606682874.0353,3777643333.45631,3918491439.22931,3931604883.5599,4106450807.96775,4009314183.29672,4040883586.3148,4128792231.64208,4187074206.4447,4352692151.50881,4609618523.76368,4711126296.5449,4744152748.93305,4503253919.7489,4400289097.59761,4370662427.07295,4350749419.01538,4289553345.47264,4284210831.11573,4389118385.76044,4497911405.39199,4519281462.81962,4493054574.15844
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Belarus,BLR,80951736149.1807,74799402710.5413,66047869678.0612,59178890906.9179,60835902604.4492,67771198789.7528,73463973673.54,75961748163.7156,80367532170.3519,84165143985.127,88411500624.1222,94638492857.1568,105474357168.12,115388948348.906,126927837197.965,137843639493.308,151903689949.072,152207490204.709,164077036415.003,172902260196.085,175819355671.141,177583651637.882,180649428903.241,173731331560.254,169342102526.663,173630155305.786,179098111978.7
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Belgium,BEL,365914901703.961,362395263927.975,374089655902.479,383010786203.891,388072085801.765,402794212092.751,410696262264.66,425246177251.417,441051214253.456,445901096710.163,453512113792.175,458219490391.071,474583444734.03,485602024421.712,497996287418.469,516307018968.288,518614543398.304,508134675995.647,522689140465.188,531546180596.913,535475461831.324,537934591084.72,546426066893.871,557581131065.091,564643935471.557,573788797293.568,584227184117.895
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Belize,BLZ,1137345114.42663,1208722398.02896,1210637274.65298,1218439673.60702,1235852546.56966,1279659235.48949,1327525070.55999,1444066570.46907,1632077934.95529,1708485876.50534,1789338391.35753,1956348291.30366,2050056223.71677,2089845839.83148,2190690941.58835,2201885687.91371,2278727210.4909,2283682548.32353,2352273576.1057,2397396111.35918,2455455366.74575,2487231040.30191,2587657860.43002,2655916714.73585,2655034057.13707,2703187932.80397,2781744459.09559
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Benin,BEN,11620707543.812,12298912033.5651,12547399307.3432,13305914520.933,13881300057.7825,14677349358.5246,15258720948.2003,16073757802.47,17015312596.6121,17922762308.1962,18754921695.056,19400761822.8883,20260154372.6862,20607244157.9321,21419940047.2018,22702212482.9423,23813843817.0103,24366156424.6825,24881272742.8566,25618692190.0679,26851264681.8907,28782255584.8599,30612139032.0882,31156469106.8687,32196993426.2032,34023063767.8647,36301676624.9392
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Bermuda,BMU,3772662947.20449,3886166044.31753,3909468015.37137,4081451312.28006,4187588450.80187,4380217554.82478,4551046043.59044,4704991866.95012,5143363318.31215,5514839418.43801,5433341640.0347,5618656986.12881,5749081029.13362,5845332495.22823,6169389918.25616,6375764630.20097,6256795678.60925,5904744699.40928,5756956126.27891,5541487978.00699,5247495465.80897,5232817772.57041,5039147649.75544,5078227736.38443,5044853303.55627,5227044136.51153,5204421421.5194
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Bhutan,BTN,1592835027.19021,1624474570.00364,1704910487.95891,1825517855.36111,1927111079.64083,2030670917.14528,2150765421.33491,2322481930.82955,2400402785.50963,2600811321.47638,2886699832.15725,3112535088.29575,3299559298.76063,3540006412.38459,3787797589.79803,4483269577.18031,4698442334.64709,5015508904.3698,5614656381.87508,6062852898.98342,6373174013.78458,6508283558.72915,6884234277.35022,7341501096.72828,7938147353.08061,8307416844.22731,8561219214.89645
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Bolivia,BOL,33696318957.3832,35134913778.3846,36774755221.3847,38495178513.3927,40174085309.1978,42164393356.0052,44284989258.7436,44474037261.9355,45589360527.6762,46356994608.3348,47509227770.4984,48797364802.6674,50833822455.3281,53081406754.7481,55627726704.8012,58166789068.0384,61743172462.3164,63815891539.1866,66449395947.1298,69907483850.4261,73488337955.1974,78482613663.6339,82768211466.3353,86788418466.2342,90489007925.7654,94285208488.0407,98267460721.3149
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Bosnia and Herzegovina,BIH,..,..,6508746562.04775,7862565686.95966,14856920624.2063,19966152344.0681,23080871447.9492,25296635041.5003,28525869261.5964,29217140408.786,30686015841.8178,31872686665.1178,33888718931.7751,35209422627.0507,37115662025.3353,39289573242.8924,41428431224.4123,40183732265.7292,40531590483.5695,40920495652.9452,40584196094.2389,41537866530.3841,42017151656.9402,43315130443.5314,44679473417.7481,46096453819.6274,47820493963.3785
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Botswana,BWA,11998926828.2994,12228839122.184,12672491135.8725,13563419252.981,14354139479.2281,15549249471.6769,15618235813.0494,17128088268.674,17468542569.1262,17512314171.7018,18575229485.9931,19434500059.372,19960362986.385,20869885999.5911,22615416356.8353,24487240949.6003,26016576245.0121,24025707126.6647,26083179980.2098,27660784984.2901,28893389524.891,32170881397.1777,33505735636.1573,31589984034.073,33812938657.2719,35166622661.948,36566393289.3525
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Brazil,BRA,1575188522239.29,1652761673948.21,1749495672156.71,1823390758978.2,1863666981953.67,1926935605670.19,1933450534524.93,1942497875909.14,2027733700647.98,2055917098445.27,2118693742854.47,2142864415468.1,2266292648014.92,2338862331519.44,2431527793013.17,2579118383830.37,2710503715141.08,2707093576125.91,2910889693644.53,3026580765445.98,3084726708281.22,3177417275728.11,3193430052481.58,3080198578684.53,2979293832697.14,3018705988834.88,3072549644181.22
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Brunei Darussalam,BRN,19913226441.082,19973876727.188,20602134525.5171,21524843836.6747,22144397236.8854,21818615159.9052,21696756263.0502,22358975358.8289,22996076889.8896,23627098557.2186,24541962723.8529,25254650394.4204,25382014206.0119,25480371340.6547,26600926645.0082,26642046839.3565,26125267156.9915,25664277532.74,26331283314.8852,27317473701.2105,27566838984.6099,26980760126.4509,26303987537.3725,26200774964.8048,25551541319.6116,25891019749.5614,25904544646.2882
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Bulgaria,BGR,92576050078.5589,91205725722.4101,92863856028.9697,95515166529.8907,100487105121.156,86302967316.5503,89573092095.2302,82052453627.1857,85816384573.4166,89097748814.7402,94329506504.2682,99269688289.2725,105732568261.713,113193425726.925,120893509686.099,128862061317.083,136743288136.013,132269247011.209,134308576170.373,137130675695.732,138165916835.062,137391505208.716,138719901125.652,143475295512.222,147836693810.46,151920196034.544,155998609355.325
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Burkina Faso,BFA,9801511802.25928,10140779855.6219,10274131848.1712,10861439635.759,12057799392.1846,12819470652.4471,13756281626.4151,14773591365.2802,15052586780.6907,16048075419.6757,16746642338.0862,18053298083.0785,18861806396.8256,20495592155.5072,21777215286.8077,22672559146.7304,23987565704.7263,24698065613.0907,26784133778.8634,28557929808.7362,30400679457.6706,32161664608.7426,33553250183.4258,34868949890.8718,36946433803.5338,39238401912.359,41829929267.8886
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Burundi,BDI,6834658278.13972,6408175601.48876,6162742476.19536,5674653271.84973,5220681010.2186,5137672182.32014,5381711610.7284,5327356323.6485,5281708122.04697,5390289853.06244,5629970137.7553,5561074619.02674,5829877934.33885,5882346835.80048,6200805749.0857,6414854617.51195,6726726438.06685,6983199494.26243,7341030040.14927,7637064600.79901,7976662580.3333,8369449021.12303,8724368198.60431,8384117569.63019,8333811187.34308,8375481076.5592,8510320717.21629
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Cabo Verde,CPV,664792395.651864,722684587.471318,861314583.354397,983721478.983303,1095339679.85605,1217124212.00066,1369475126.54766,1523166506.73548,1740748844.31747,1779596344.11091,1873041012.76037,1951264062.28141,2150235875.50837,2298870027.04833,2482406073.10979,2859004152.57337,3049142810.48216,3010405708.42955,3054562041.2424,3175794136.98827,3210153634.25249,3235924670.60302,3255703052.05869,3288483544.49253,3443232723.91304,3570702548.67827,3732496854.42604
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Cambodia,KHM,..,17586546192.9119,11464908856.0774,12600332539.1778,13343437857.526,13878058850.6037,14527778509.7288,16373588139.7446,18009895822.0209,19477411669.5342,20758818799.9835,22524542245.9929,24853699018.7928,28146835740.0382,31178554968.1051,34362687939.113,36662093824.9519,36693878745.5031,38881963567.4546,41630751178.192,44675351848.305,47961967887.8686,51387685545.5751,54967247822.2531,58778299696.0593,62890960721.9283,67588392994.1564
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Cameroon,CMR,37111009873.6701,34167339863.9969,34808595650.7762,35815956888.3623,37325625312.2515,39015473485.3521,40859163281.0246,42702444438.9532,44338980518.6693,46256313846.2433,48327221427.227,50962579086.1494,54554861376.9753,55770491098.9665,57895114398.9076,60400577008.6343,62120590885.0771,63722837328.3134,65570178137.3103,67785932998.2963,70921695833.5555,74464609829.3129,78723850093.2084,83185093670.7385,86958198354.4153,90037541682.2009,93598989465.1162
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Canada,CAN,..,..,..,..,..,1017832646689.4,1046296769028.71,1087839800573.38,1141337180995.62,1157378989954.92,1196986190747.38,1242604413593.63,1291240307990.48,1355748877266.02,1412226902975.83,1509227245114.99,1524434561362.8,1479793017124.4,1525511142773.05,1573517168753.84,1601246043121.22,1638541025091.36,1685567743622.64,1696678616208.21,1713669061092.82,1765762548007.76,1814798490049.67
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4084368236.1927,4213541496.37483,4198482248.45824,3896171271.13241,3790365470.21878,3834677200.11197,3881834283.21493,3931495793.34472,4035858449.38899,4150199252.14048,4284664748.70455,4421090332.81748,4606525933.3088
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Central African Republic,CAF,3138678879.64974,3149202106.75233,3303511416.80188,3541365743.80946,3399707821.8743,3579890161.24144,3748150095.8242,3883082558.65022,3786415841.75199,3955469427.54081,4098520648.25994,3877303602.09053,4109743464.20343,4147068586.47959,4344928771.59951,4545122879.15504,4638485655.47693,5036804498.5544,5270049769.669,5491108085.5972,5768615578.41872,3669302318.2265,3672277040.52477,3831548140.33666,4013558816.92666,4195263790.82987,4354240945.75063
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Chad,TCD,7016553994.90448,5914264796.11597,6513787172.84677,6594333363.63464,6740363097.78887,7121422268.03076,7616473627.97355,7564464521.25451,7497921362.18453,8372039130.86108,9082926539.58965,10420084739.702,13924293784.1584,16337726701.6699,16443637977.8434,16981591525.0421,17499987131.5205,18238083310.3491,20709361993.75,20726523800.292,22567573043.8726,23853925014.9375,25499842273.6904,26205595207.9731,24566297101.8342,23832085166.556,24397867877.0283
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Chile,CHL,156694565230.221,167018831401.185,175420209280.243,191091015590.06,204090778002.618,219250416100.821,228732074642.364,227789478529.794,239923683776.487,247848476565.559,255549055697.102,266003689423.376,285181331040.928,301558811470.241,320608813369.181,336335716051.999,348206787911.504,342759999991.724,362791502090.299,384961396302.039,405436060916.627,421835967006.943,429288710857.754,439178522668.296,446693259327.814,451984540685.83,468770610029.162
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,China,CHN,2017328706335.29,2297409163056.5,2596917953189.27,2881383160103.41,3167290039416.23,3459845648886.52,3731303470424.21,4017182938755.54,4358245522535.81,4721537253617.51,5152785033972.09,5670023166308.18,6243467841396.09,6954885516694.85,7839613419837.17,8955257903305.3,9819501089971.55,10742409055886.5,11884957832311.2,13020070209403.8,14043934216102.1,15134607226924.2,16258467389928.8,17403279549482.5,18595188781703.6,19887033884256.7,21229363693432.1
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Colombia,COL,291841525550.536,307558388072.402,325441868508.132,342372778617.163,349411465519.565,361397304932.455,363456489277.166,348176723063.739,358360409929.91,364373333183.589,373497170268.023,388131804951.369,408830959760.227,428572430142.391,457359077552.786,488176822634.842,504205845899.389,509952020992.615,532872625250.473,569896039653.114,592193995936.217,622597197313.155,650608032006.342,669839363772.069,683821473440.463,693117074956.624,710890844417.811
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Comoros,COM,1293744241.7243,1332634986.79212,1262314730.39102,1307886897.9753,1290993067.74693,1343022072.21687,1360246542.40171,1386423245.37004,1536820756.13278,1572673356.69498,1609237145.08807,1643093428.932,1674635233.08068,1722153809.46527,1767738454.02905,1781881110.28005,1853155855.61207,1912458939.12421,1985131106.15902,2066518443.36704,2132652673.14951,2228619360.89065,2275420510.95462,2300817402.70487,2377220186.60695,2467927827.4934,2557822716.06437
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,"Congo, Dem. Rep.",COD,51623921241.2037,44670669199.4626,42928514528.7495,43229013628.0989,42786706187.25,40383356962.663,39727469037.1319,38031050160.6014,35402751926.2926,34659232880.2685,35680905680.015,37671123197.9603,40209544343.8915,42676460668.3229,44947266419.7587,47760730566.9975,50734263154.0536,52182758842.1619,55891897117.2762,59734281098.2755,63967589236.2596,69393292416.4297,75965037128.357,81218906049.1927,83167671599.0109,86267287184.0017,91289010440.5752
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,"Congo, Rep.",COG,12550213373.0628,12427261039.9852,11744622177.9785,12212683468.7545,12736666400.8043,12657086161.3392,13130151435.7394,12791104749.6433,13760156337.8139,14283400304.0397,14937847146.276,15059331290.8898,15582888764.4873,16791460058.8811,18132466083.8688,16933185718.9669,18001056071.995,20095890964.9418,22091667237.8234,22578991602.9895,24824958475.4018,24648096918.8933,26303630550.5566,25369698640.5947,22634023588.1404,21642080499.8819,20602102447.5423
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Costa Rica,CRI,34601678207.9064,37057425482.5732,38732061055.8403,40340972684.7107,40885761198.6918,43124733259.8472,46210440997.4719,48158123826.2358,50021225873.7262,51767551841.2101,53536385097.9458,55847647136.4729,58318681906.5429,60637821316.2647,65080569800.7981,70427024505.5262,73763980087.9198,73119684220.1584,77039150479.5856,80431306952.1942,84358439807.4615,86462985572.8571,89525599525.2356,92795146906.9343,96696554844.869,100716906502.792,103351564496.012
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Cote d'Ivoire,CIV,50834095934.7633,50736247874.4255,51147823708.8255,54792487058.2528,59027577785.5231,64723054350.8132,67482784509.39,68270214117.6775,68088759081.5499,66622118706.2109,64802984117.4592,61740481544.7073,63706939484.2774,64341502369.3108,66153087938.1135,66881717738.8792,70080446900.6494,72605670757.4838,77577742958.5092,73411471202.1778,79005727588.8111,87506912263.6654,95708060030.4269,102593384623.837,109958776919.581,118051344947.092,126185418257.144
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Croatia,HRV,..,..,..,69978302357.459,74159982526.6085,78707491186.871,80443646793.3538,79738599354.9826,82047430903.0677,84535517822.0824,89372702877.7653,94311390828.0683,98224688082.2867,102460530696.031,107520397005.272,112802671404.481,114940782366.516,106571139937.248,105238254197.309,105148545374.236,102755672938.794,102382549239.267,102028359832.849,104605278302.636,108300388869.849,111997864063.431,115245812871.95
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Curacao,CUW,..,..,..,..,..,..,..,..,3971608076.26385,3943975495.68254,3959635646.10695,3971046714.91907,3979324832.86722,4006242030.87365,4071781517.20447,4172352985.83484,4263645930.95931,4240992777.22543,4244483367.05985,4270485436.20861,4264553002.99991,4230687898.93278,4182507191.185,4194163626.69861,4152785279.13446,4080536556.8692,3992146786.37141
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Cyprus,CYP,16125767533.8373,16238647985.2913,17196728005.4745,18634799106.3392,18867469774.7888,19365739772.6845,20549150451.5049,21576188858.227,22863275477.746,23766960282.6282,24651793875.0447,25298480962.8359,26570069624.0209,27859516122.7287,29172765979.8279,30660013558.9998,31778126609.7815,31137713985.7974,31765044172.7254,31892561112.0523,30793281271.8838,28775373452.8577,28248982925.0725,29204668535.2411,31089699772.5386,32909236997.9538,34782707772.984
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Czech Republic,CZE,214315679650.506,214448350204.84,220687316286.699,235033787200.869,245058957482.61,243788740831.438,242919471616.35,246281838916.112,256135645814.022,263929793484.532,268073109410.314,277680014493.409,291048255139.485,310262147771.21,331257378446.302,349709536921.897,359104175715.301,342379505288.056,350716111254.443,356889976073.415,354088374418.526,353925834847.049,361932001410.642,381434276021.797,391112348862.469,411327867894.58,424484831837.396
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Denmark,DNK,207417920539.174,207440088600.79,218501753974.24,225117085256.289,231645705325.201,239199417330.996,244505240117.905,251713308780.504,261144660594.85,263294280697.691,264522141915.722,265553933164.062,272639494374.131,279010101422.197,289927788951.14,292563925272.25,291065948985.469,276784659273.733,281963275745.511,285732498126.509,286379681639.879,289052580545.17,293733480145.142,300614454530.98,310372270416.481,319130157564.111,325479371132.153
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3558298198.27495,3809568964.23752,4102756651.78943,4375698707.43795,4612122077.43311,4999893743.45265
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Dominica,DMA,566203799.193288,578441807.962415,578641263.285777,596179084.932803,614685689.579015,628120430.288313,651827120.150743,654135103.178216,669443299.246233,669015894.981887,650096132.880139,691397631.624842,712490032.070351,717162985.360542,750578875.428048,798262944.520328,855107711.678439,845106451.892726,850790928.608537,848888979.632194,839899243.272102,831500749.47769,868485465.15249,845113575.297132,866718860.859858,807786936.210854,825673804.673763
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Dominican Republic,DOM,49680514930.7931,53339242932.0615,54726252212.3122,57837675376.7917,61295110461.0175,66741345949.722,71222678748.0526,75453340861.8657,78970796245.175,80913095904.5511,84550223231.9653,83412425648.447,85556236993.235,93622681739.7202,102211959303.001,109791948851.678,113315726128.944,114387868727.632,123927417834.055,127810588051.823,131283671940.134,137684020201.26,147391382052.013,157601210754.509,168096190995.086,175940743802.656,188225854771.193
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,Ecuador,ECU,90365046231.1193,92148145660.2243,96072044504.2498,98236114165.1149,99937315630.4906,104262467500.072,107668231658.034,102565418785.567,103685229632.358,107848844714.928,112267171012.053,115324068368.38,124793351744.836,131396552682.369,137182634612.881,140187022069.715,149098894146.809,149943526846.065,155229484002.131,167443158551.426,176890238040.202,185640133594.918,192673794231.404,192864295837.36,190499039001.124,195010792573.628,197525050990.573
